system:index,elevation,nwsli,.geo
00000000000000000473_0,1317.513,MVAN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000474_0,1350.7543,MVSN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000475_0,1792.2471,NP1N2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000476_0,3053.557,NP5N2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000477_0,1720.7377,NSVN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000478_0,373.72858,OVMN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000479_0,1646.7839,OWYN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047a_0,1583.1057,PANN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047b_0,2109.8508,PFAN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047c_0,1516.3113,PFBN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047d_0,1516.3113,PFCN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047e_0,1516.3113,PFDN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000047f_0,1516.3113,PFEN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000480_0,1803.4891,PHIN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000481_0,1806.236,PHLN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000482_0,1798.9454,PHPN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000483_0,1268.3223,PNVN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000484_0,2582.5405,POCN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000485_0,1250.7041,PTVN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000486_0,1338.8983,PVLN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000487_0,1189.35,RAWN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000488_0,1533.315,RBTN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000489_0,2075.1562,RBVN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048a_0,690.19446,RGSN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048b_0,1819.991,RLKN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048c_0,1148.1937,RRKN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048d_0,1849.2993,RRVN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048e_0,1646.0426,RSCN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000048f_0,1762.5333,SCBN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000490_0,2354.7625,SEVN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000491_0,1397.4456,SIAN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000492_0,2018.9873,SKYN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000493_0,1488.1569,SMVN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000494_0,1575.0216,SNVN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000495_0,1663.4781,SPGN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000496_0,1922.4503,SPMN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000497_0,2825.5857,SRWN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000498_0,2050.1047,SSBN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000499_0,1468.2733,SSVN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049a_0,2068.5713,STMN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049b_0,1975.5527,STVN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049c_0,1785.4667,SVNN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049d_0,1833.0366,SWAN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049e_0,2007.5413,TAFN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000049f_0,1877.6261,TEXN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a0_0,2407.457,TIKN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a1_0,2743.9517,TMBN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a2_0,2544.9336,TQIN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a3_0,1682.2284,TTRN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a4_0,1786.2112,WAHN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a5_0,1915.0756,WDHN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a6_0,1310.5287,WSBN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a7_0,659.43677,YCGN2,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a8_0,191.80374,ABMN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004a9_0,12.03548,ANMN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004aa_0,79.71822,APBN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ab_0,83.10266,BCHN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ac_0,90.60975,BFAN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ad_0,205.17609,BLNN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ae_0,211.77194,CNGN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004af_0,167.16,DDMN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b0_0,297.36942,DNNN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b1_0,120.962,ELYN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b2_0,350.96542,ESDN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b3_0,116.568474,ETRN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b4_0,637.15814,FVYN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b5_0,419.63293,GMFN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b6_0,136.53421,GNVN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b7_0,277.91043,HEMN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b8_0,374.2044,ITCN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004b9_0,549.69666,LPSN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ba_0,225.48901,LWLN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bb_0,125.79201,MBKN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bc_0,221.99724,MOAN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bd_0,657.07935,MVAN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004be_0,-0.735749,NPXN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004bf_0,463.4562,NVCN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c0_0,74.529,OLCN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c1_0,241.26901,OVDN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c2_0,360.00748,PLAN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c3_0,397.97186,PLTN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c4_0,258.67877,PNYN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c5_0,363.74887,RCZN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c6_0,390.04,RDRN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c7_0,458.4826,REVN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c8_0,347.2,RKBN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004c9_0,113.43169,RODN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ca_0,74.479,RPRN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cb_0,326.40854,SBFN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cc_0,212.93153,SFAN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cd_0,170.64175,SHKN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ce_0,113.963615,SHPN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004cf_0,260.74158,SRON6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d0_0,112.324,SVBN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d1_0,238.2358,VERN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d2_0,198.42117,VICN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d3_0,297.0998,WITN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d4_0,527.9322,WNKN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d5_0,320.57462,WTGN6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d6_0,82.96437,AGFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d7_0,1634.5906,ALFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d8_0,1585.8787,ARFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004d9_0,1196.5481,ARNO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004da_0,1943.0956,ATFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004db_0,1697.1356,BAFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004dc_0,1381.1359,BALO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004dd_0,1236.4763,BBFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004de_0,1453.8438,BCFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004df_0,594.43677,BDFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e0_0,1017.836,BERO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e1_0,1008.4969,BEUO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e2_0,1738.7323,BGFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e3_0,1228.7103,BHRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e4_0,1025.0984,BKAO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e5_0,1080.42,BKFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e6_0,1505.9645,BLKO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e7_0,695.0211,BNFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e8_0,1079.9141,BOFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004e9_0,1551.2046,BQFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ea_0,637.36084,BRUO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004eb_0,1315.7417,BTFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ec_0,845.3243,BUCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ed_0,768.1489,BULO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ee_0,1388.0782,BWFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ef_0,1259.1277,BYFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f0_0,1389.1714,CAFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f1_0,167.73514,CCRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f2_0,654.1387,CDFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f3_0,1192.4316,CEFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f4_0,1005.65125,CGFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f5_0,367.89505,CHRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f6_0,1285.2878,CHSO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f7_0,1466.5533,CIFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f8_0,2010.068,CLFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004f9_0,590.5933,CNFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fa_0,4.0488095,COSO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fb_0,1620.4751,CPFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fc_0,1369.6554,CQFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fd_0,887.3418,CRCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004fe_0,1022.2834,CRPO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000004ff_0,806.0511,CRSO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000500_0,1413.1339,CSFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000501_0,1144.9272,CVFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000502_0,95.33645,CVSO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000503_0,1561.9902,CWFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000504_0,1289.7532,DANO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000505_0,16.523676,DSRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000506_0,461.06897,DVLO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000507_0,493.18167,EBCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000508_0,225.6394,EGKO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000509_0,1966.6774,EKCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050a_0,1165.2955,EMFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050b_0,644.57666,EMIO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050c_0,1219.8094,ENFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050d_0,985.6262,EVFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050e_0,1201.5015,FAFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000050f_0,1024.132,FEFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000510_0,1491.1337,FFFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000511_0,1484.7375,FGFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000512_0,1378.0867,FKFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000513_0,1522.7178,FLFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000514_0,1415.5636,FLKO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000515_0,1613.5328,FMFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000516_0,1749.4927,FMLO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000517_0,93.489,FNWO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000518_0,502.36365,FPRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000519_0,57.196655,GASO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051a_0,568.18097,GCWO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051b_0,885.3995,GDFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051c_0,274.12854,GELO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051d_0,676.3475,GILO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051e_0,495.25378,GPFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000051f_0,1505.5985,GRBO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000520_0,1444.884,GSFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000521_0,1109.7363,GZYO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000522_0,1530.104,HATO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000523_0,815.83545,HHFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000524_0,1393.9735,HPWO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000525_0,1456.9355,HRLO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000526_0,889.5197,HSDO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000527_0,1028.4435,HSFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000528_0,983.7093,HYFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000529_0,1757.04,IRFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052a_0,1288.2377,JBMO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052b_0,957.67084,JHNO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052c_0,1532.544,JRFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052d_0,1632.0032,KBFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052e_0,11.987508,KCMO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000052f_0,1563.4894,KEEO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000530_0,1383.6304,KMRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000531_0,509.8071,LBCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000532_0,1418.0726,LBFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000533_0,964.78345,LGFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000534_0,348.67136,LGPO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000535_0,2051.7305,LLHO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000536_0,1549.6906,LMCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000537_0,581.10547,LOFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000538_0,1064.352,MCCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000539_0,1360.8583,MCDO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053a_0,1076.3344,MEFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053b_0,1282.0148,MGFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053c_0,353.0698,MLFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053d_0,334.3821,MLLO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053e_0,1222.6873,MMFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000053f_0,791.9058,MMRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000540_0,776.6527,MNMO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000541_0,658.7443,MONO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000542_0,1417.004,MSFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000543_0,583.2631,NBKO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000544_0,1060.3701,NPFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000545_0,931.30774,OCHO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000546_0,1019.74316,OCRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000547_0,1216.6827,OCWO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000548_0,1483.7585,OKFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000549_0,1326.587,OMFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054a_0,1855.8815,OOFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054b_0,16.66975,ORCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054c_0,1342.0258,OWFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054d_0,736.90955,OWYO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054e_0,1672.9425,OYFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000054f_0,663.9576,PAFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000550_0,1054.2366,PEFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000551_0,1240.9917,PHLO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000552_0,802.72473,PKFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000553_0,2003.8424,PPFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000554_0,358.48477,PRFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000555_0,888.2449,PRIO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000556_0,615.24677,PROO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000557_0,1585.4681,PTFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000558_0,1025.7717,PYFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000559_0,977.5584,QPFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055a_0,1722.0239,RCRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055b_0,588.7001,RKHO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055c_0,1935.4845,RLFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055d_0,1397.1556,RLYO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055e_0,527.0593,RMFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000055f_0,1777.4426,RNFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000560_0,1313.6234,RTFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000561_0,826.9966,RTRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000562_0,467.23224,RWXO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000563_0,1019.9704,RXFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000564_0,1300.5172,SAFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000565_0,422.55576,SBFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000566_0,60.148895,SCOO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000567_0,1490.7467,SDFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000568_0,500.84332,SERO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000569_0,702.8763,SFKO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056a_0,1366.0739,SGFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056b_0,1389.5916,SHFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056c_0,1098.7795,SHIO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056d_0,683.78534,SHRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056e_0,1722.2856,SLFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000056f_0,1544.4293,SLKO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000570_0,1268.8745,SLTO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000571_0,136.6222,SMCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000572_0,1858.972,SMFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000573_0,4.2988706,SNTO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000574_0,1513.8054,SQFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000575_0,1696.6493,STFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000576_0,1205.0579,SVFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000577_0,229.82039,SYNO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000578_0,689.9966,TCFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000579_0,1205.9755,TGRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057a_0,1857.0687,TMFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057b_0,19.010216,TMKO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057c_0,1218.3342,TMRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057d_0,1025.7908,TOFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057e_0,1441.179,TPEO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000057f_0,1006.1704,TRFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000580_0,483.56915,TRYO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000581_0,1295.1962,TUFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000582_0,619.5415,TWRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000583_0,109.09837,UMAO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000584_0,177.70647,UMMO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000585_0,89.082306,UMTO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000586_0,1165.5071,UNYO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000587_0,455.58746,VCFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000588_0,1011.2893,WARO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000589_0,495.4355,WBCO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058a_0,404.57904,WKFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058b_0,992.86804,WMFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058c_0,1281.7943,WPKO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058d_0,711.5281,WSBO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058e_0,1214.1725,WSFO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000058f_0,495.91534,WSRO3,"{""type"":""MultiPoint"",""coordinates"":[]}"
