nesdis_id,nwsli,state_code,latitude_d,longitude_d,owner_code,pe1,pe2,pe3,pe4,pe5,pe6,pe7,pe8,pe9,pe10,pe11,pe12,pe13,pe14,pe15,pe16,pe17,pe18,pe19,pe20,pe21,p322,pe23,pe24,pe25
3231C48E,BKRC1,CA,36.0933,-118.261,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,TX,TN,RW,,,,,,,,,,,
CA45503A,BKSC1,CA,38.7383,-122.145,CALDFP,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CE935586,BLBC1,CA,39.8139,-122.335,CESPD1,HP,VB,,,,,,,,,,,,,,,,,,,,,,
34A0E572,BLCC1,CA,38.45,-120.033,BURMPR,SW,SD,PC,TA,VB,,,,,,,,,,,,,,,,,,,
DD9E85EA,BLKC1,CA,40.9061,-123.814,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
661026D0,BLMC1,CA,36.0197,-118.279,KERNCA,VB,PC,TA,,,,,,,,,,,,,,,,,,,,,
CE0EC3A4,BLNC1,CA,33.9967,-118.402,CESPD1,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
CA55C2C6,BLPC1,CA,38.0325,-121.719,STCLAF,TW,WC,WP,WT,WO,VB,,,,,,,,,,,,,,,,,,
CE93D392,BLQC1,CA,37.3328,-120.394,CESPD1,HG,TA,XR,PC,VB,,,,,,,,,,,,,,,,,,,
34A275E4,BLSC1,CA,38.3769,-120.192,BURMPR,SW,SD,PC,TA,VB,,,,,,,,,,,,,,,,,,,
DD74575A,BLTC1,CA,39.1822,-122.702,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
C2B49608,BMEC1,CA,37.8233,-120.098,CASNOW,PC,US,UD,TA,XR,VB,UR,UP,,,,,,,,,,,,,,,,
EA9005A6,BMIC1,CA,41.9631,-123.106,EPARG9,VB,WT,HG,TW,WO,OR,WP,WC,VB,WT,HG,TW,WO,OR,WP,WC,VB,PC,TN,TX,,,,
34A0B50E,BMOC1,CA,37.0669,-119.4,BURMPR,PC,TA,VB,,,,,,,,,,,,,,,,,,,,,
CA4402BC,BMTC1,CA,35.4,-120.632,STCLAF,VB,PC,TA,,,,,,,,,,,,,,,,,,,,,
326CF630,BMUC1,CA,41.83,-120.863,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
324CF7DE,BMXC1,CA,35.7097,-117.972,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
CE939098,BNCC1,CA,37.3767,-120.276,CESPD1,HP,VB,,,,,,,,,,,,,,,,,,,,,,
CA22C55E,BNDC1,CA,37.1308,-122.173,CALDFP,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CA2B63FA,BNFC1,CA,40.4244,-121.987,STCLAF,HG,TW,QR,VB,,,,,,,,,,,,,,,,,,,,
CA2162A8,BNGC1,CA,39.3808,-121.386,CALDFP,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
163CB8F8,BNIC1,CA,34.2625,-117.211,USGS01,PC,,,,,,,,,,,,,,,,,,,,,,,
32A101B6,BNJC1,CA,33.9733,-116.912,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
34A28560,BNKC1,CA,41.04,-122.37,BURMPR,VB,PC,TA,SD,,,,,,,,,,,,,,,,,,,,
CA264670,BNTC1,CA,33.9306,-116.95,CALDFP,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CA4576D6,BNVC1,CA,38.9872,-123.348,CALDFP,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
3237A1A6,BOGC1,CA,40.5981,-121.078,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DDF70790,BOKC1,CA,33.645,-117.86,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
326AB5F4,BOLC1,CA,41.5342,-122.21,BLM001,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
15E02D1A,BONC1,CA,37.0511,-122.139,NWSWRH,TA,XR,PC,VB,,,,,,,,,,,,,,,,,,,,
CA30115C,BOWC1,CA,39.45,-120.652,STCLAF,PA,US,UD,SD,SW,PC,TA,XR,VB,,,,,,,,,,,,,,,
172C667E,BPCC1,CA,33.2792,-116.431,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CA2CC136,BPDC1,CA,39.7086,-121.755,STCLAF,HG,VB,,,,,,,,,,,,,,,,,,,,,,
3275C268,BPFC1,CA,34.3189,-117.014,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
CA55623E,BPGC1,CA,38.9833,-121.488,STCLAF,HG,VB,,,,,,,,,,,,,,,,,,,,,,
32554592,BPKC1,CA,35.8819,-118.076,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
CE51E798,BPLC1,CA,35.6431,-118.469,CESPD1,HP,VB,,,,,,,,,,,,,,,,,,,,,,
661035A6,BPMC1,CA,35.9411,-118.062,KERNCA,VB,PC,TA,,,,,,,,,,,,,,,,,,,,,
3332E4CE,BPNC1,CA,34.3792,-117.688,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
3285551E,BPOC1,CA,38.2719,-119.289,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
DD9994A8,BPRC1,CA,38.325,-119.211,USGS01,HP,,,,,,,,,,,,,,,,,,,,,,,
DD7D4270,BRDC1,CA,35.9303,-120.868,USGS01,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
DD1CA14A,BRGC1,CA,40.4806,-123.89,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
3247F476,BRHC1,CA,35.1853,-120.085,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,RW,,,,,,,,,,,,,
17108260,BRQC1,CA,34.4208,-117.839,USGS01,HG,,,,,,,,,,,,,,,,,,,,,,,
CA5430B8,BRRC1,CA,39.695,-121.345,STCLAF,VB,PC,,,,,,,,,,,,,,,,,,,,,,
166D5360,BRWC1,CA,39.0003,-121.406,USGS01,HG,PC,VB,,,,,,,,,,,,,,,,,,,,,
DD9912BC,BSCC1,CA,38.8261,-122.996,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CE9383EE,BSDC1,CA,39.8097,-122.33,CESPD1,HG,QR,VB,,,,,,,,,,,,,,,,,,,,,
CE0ED0D2,BSEC1,CA,34.0317,-118.054,CESPD1,PC,VB,,,,,,,,,,,,,,,,,,,,,,
348513D8,BSFC1,CA,40.4167,-122.2,BURMPR,TA,TW,WO,WT,VB,,,,,,,,,,,,,,,,,,,
C2B0C34E,BSHC1,CA,37.1003,-118.556,CASNOW,PC,UD,US,SD,WC,TA,XR,RW,VB,,,,,,,,,,,,,,,
B0D0A234,BSIC1,CA,39.44,-120.659,NEVADA,HG,VB,,,,,,,,,,,,,,,,,,,,,,
B0D084D8,BSJC1,CA,39.3422,-120.642,NEVADA,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CA26836E,BSLC1,CA,39.1714,-121.902,STCLAF,HG,VB,,,,,,,,,,,,,,,,,,,,,,
326FB234,BSNC1,CA,37.3783,-119.629,DAFS00,PC,US,UD,TA,MT,XR,VB,MM,UR,UP,TX,TN,RW,,,,,,,,,,,
CA45E3B4,BSOC1,CA,39.1953,-121.937,STCLAF,HG,TW,VB,,,,,,,,,,,,,,,,,,,,,
17CFC402,BSRC1,CA,36.2458,-121.772,USGS01,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CA53E4E4,BTCC1,CA,37.4578,-121.993,STCLAF,HG,HG,QR,VB,,,,,,,,,,,,,,,,,,,,
DDDE65C4,BTEC1,CA,37.0444,-122.071,USGS01,HG,HG,VB,,,,,,,,,,,,,,,,,,,,,
CA27B40E,BTGC1,CA,39.3619,-121.893,STCLAF,HG,VB,,,,,,,,,,,,,,,,,,,,,,
CE911378,BTKC1,CA,36.6764,-118.859,CESPD1,TA,PC,VB,,,,,,,,,,,,,,,,,,,,,
346A40BC,BTRC1,CA,40.3331,-121.75,BURMPR,PC,TA,VB,,,,,,,,,,,,,,,,,,,,,
325C355E,BTTC1,CA,32.7397,-114.884,BLM001,PC,US,UD,TA,XR,VB,UR,UP,RW,,,,,,,,,,,,,,,
CED027C4,BTUC1,CA,39.0944,-120.577,MERCED,VB,TA,TX,TN,XR,RW,US,UP,UD,PP,,,,,,,,,,,,,,
