station,utc_valid,MMIRGZ,MTIRGZ,PCIRGZ,PPHRGZ,RWIRGZ,TAIRGN,TAIRGX,TAIRGZ,UDIRGZ,UPHRGZ,URHRGZ,USIRGZ,XRIRGZ
GALN2,2021-01-09 19:50:00,13.0,45.0,3.84,0.0,496.0,,,37.0,162.0,14.0,176.0,8.0,52.0
GALN2,2021-01-09 20:50:00,12.0,47.0,3.84,0.0,504.0,,,41.0,147.0,12.0,167.0,7.0,46.0
GALN2,2021-01-09 21:50:00,11.0,46.0,3.84,0.0,455.0,,,39.0,124.0,12.0,175.0,4.0,47.0
GALN2,2021-01-09 22:50:00,10.0,47.0,3.84,0.0,358.0,,,48.0,106.0,7.0,73.0,3.0,36.0
GALN2,2021-01-09 23:50:00,10.0,42.0,3.84,0.0,213.0,,,43.0,131.0,8.0,143.0,4.0,43.0
GALN2,2021-01-10 00:50:00,10.0,28.0,3.84,0.0,37.0,,,32.0,103.0,6.0,136.0,1.0,60.0
GALN2,2021-01-10 01:50:00,10.0,25.0,3.84,0.0,1.0,,,27.0,338.0,3.0,359.0,2.0,73.0
GALN2,2021-01-10 02:50:00,10.0,24.0,3.84,0.0,0.0,,,26.0,1.0,6.0,337.0,2.0,72.0
GALN2,2021-01-10 03:50:00,11.0,22.0,3.84,0.0,0.0,,,25.0,270.0,4.0,310.0,2.0,74.0
GALN2,2021-01-10 04:50:00,11.0,23.0,3.84,0.0,0.0,,,25.0,348.0,5.0,29.0,2.0,68.0
GALN2,2021-01-10 05:50:00,12.0,24.0,3.84,0.0,0.0,,,26.0,360.0,7.0,18.0,5.0,67.0
GALN2,2021-01-10 06:50:00,12.0,23.0,3.84,0.0,0.0,,,25.0,277.0,6.0,350.0,1.0,68.0
GALN2,2021-01-10 07:50:00,12.0,24.0,3.84,0.0,0.0,,,26.0,181.0,6.0,271.0,0.0,72.0
GALN2,2021-01-10 08:50:00,13.0,25.0,3.84,0.0,0.0,,,27.0,251.0,6.0,346.0,1.0,70.0
GALN2,2021-01-10 09:50:00,13.0,26.0,3.84,0.0,0.0,,,28.0,213.0,4.0,277.0,3.0,67.0
GALN2,2021-01-10 10:50:00,13.0,22.0,3.84,0.0,0.0,,,26.0,181.0,5.0,166.0,2.0,68.0
GALN2,2021-01-10 11:50:00,14.0,21.0,3.84,0.0,0.0,,,24.0,181.0,6.0,164.0,2.0,74.0
GALN2,2021-01-10 12:00:00,,,,,,17.0,48.0,,,,,,
GALN2,2021-01-10 12:50:00,14.0,20.0,3.84,0.0,0.0,,,24.0,249.0,5.0,170.0,2.0,77.0
GALN2,2021-01-10 13:50:00,15.0,21.0,3.84,0.0,0.0,,,25.0,352.0,10.0,352.0,7.0,75.0
GALN2,2021-01-10 14:50:00,15.0,21.0,3.84,0.0,0.0,,,24.0,319.0,8.0,276.0,3.0,75.0
GALN2,2021-01-10 15:50:00,16.0,22.0,3.84,0.0,14.0,,,27.0,312.0,10.0,10.0,3.0,71.0
GALN2,2021-01-10 16:50:00,17.0,34.0,3.84,0.0,158.0,,,35.0,215.0,8.0,347.0,3.0,55.0
GALN2,2021-01-10 17:50:00,15.0,41.0,3.84,0.0,320.0,,,35.0,28.0,9.0,29.0,4.0,58.0
GALN2,2021-01-10 18:50:00,12.0,54.0,3.84,0.0,468.0,,,44.0,102.0,7.0,83.0,3.0,43.0
GALN2,2021-01-10 19:50:00,12.0,49.0,3.84,0.0,369.0,,,46.0,123.0,7.0,89.0,4.0,41.0
GALN2,2021-01-10 20:50:00,11.0,48.0,3.84,0.0,345.0,,,45.0,75.0,6.0,52.0,4.0,44.0
GALN2,2021-01-10 21:50:00,10.0,49.0,3.84,0.0,416.0,,,44.0,53.0,8.0,65.0,4.0,43.0
GALN2,2021-01-10 22:50:00,10.0,47.0,3.84,0.0,272.0,,,47.0,33.0,7.0,17.0,5.0,41.0
GALN2,2021-01-10 23:50:00,10.0,43.0,3.84,0.0,219.0,,,44.0,2.0,9.0,46.0,5.0,43.0
GALN2,2021-01-11 00:50:00,9.0,31.0,3.84,0.0,37.0,,,34.0,320.0,5.0,25.0,3.0,60.0
GALN2,2021-01-11 01:50:00,10.0,30.0,3.84,0.0,1.0,,,33.0,316.0,7.0,310.0,5.0,66.0
GALN2,2021-01-11 02:50:00,10.0,29.0,3.84,0.0,0.0,,,32.0,340.0,7.0,312.0,4.0,68.0
GALN2,2021-01-11 03:50:00,10.0,27.0,3.84,0.0,0.0,,,30.0,302.0,9.0,7.0,4.0,72.0
GALN2,2021-01-11 04:50:00,11.0,24.0,3.84,0.0,0.0,,,28.0,229.0,8.0,322.0,2.0,78.0
GALN2,2021-01-11 05:50:00,12.0,26.0,3.84,0.0,0.0,,,30.0,252.0,6.0,235.0,4.0,76.0
GALN2,2021-01-11 06:50:00,12.0,25.0,3.84,0.0,0.0,,,31.0,231.0,6.0,237.0,3.0,71.0
GALN2,2021-01-11 07:50:00,13.0,28.0,3.84,0.0,0.0,,,32.0,222.0,13.0,208.0,6.0,68.0
GALN2,2021-01-11 08:50:00,13.0,25.0,3.84,0.0,0.0,,,30.0,199.0,11.0,227.0,2.0,67.0
GALN2,2021-01-11 09:50:00,14.0,27.0,3.84,0.0,0.0,,,30.0,335.0,7.0,161.0,4.0,65.0
GALN2,2021-01-11 10:50:00,13.0,25.0,3.84,0.0,0.0,,,28.0,231.0,5.0,334.0,3.0,72.0
GALN2,2021-01-11 11:50:00,14.0,23.0,3.84,0.0,0.0,,,27.0,283.0,6.0,267.0,2.0,68.0
GALN2,2021-01-11 12:00:00,,,,,,24.0,47.0,,,,,,
GALN2,2021-01-11 12:50:00,14.0,20.0,3.84,0.0,0.0,,,25.0,81.0,5.0,345.0,0.0,75.0
GALN2,2021-01-11 13:50:00,15.0,21.0,3.84,0.0,0.0,,,24.0,93.0,3.0,348.0,2.0,76.0
GALN2,2021-01-11 14:50:00,15.0,20.0,3.84,0.0,0.0,,,27.0,213.0,6.0,235.0,3.0,64.0
GALN2,2021-01-11 15:50:00,16.0,22.0,3.84,0.0,15.0,,,27.0,232.0,6.0,239.0,4.0,75.0
GALN2,2021-01-11 16:50:00,17.0,31.0,3.84,0.0,120.0,,,32.0,187.0,7.0,181.0,3.0,67.0
GALN2,2021-01-11 17:50:00,15.0,41.0,3.84,0.0,272.0,,,38.0,155.0,10.0,158.0,6.0,55.0
GALN2,2021-01-11 18:50:00,14.0,47.0,3.84,0.0,394.0,,,41.0,159.0,10.0,163.0,5.0,50.0
GALN2,2021-01-11 19:50:00,12.0,52.0,3.84,0.0,454.0,,,44.0,117.0,7.0,170.0,4.0,45.0
GALN2,2021-01-11 20:50:00,11.0,53.0,3.84,0.0,438.0,,,48.0,149.0,8.0,127.0,4.0,41.0
GALN2,2021-01-11 21:50:00,11.0,52.0,3.84,0.0,432.0,,,47.0,160.0,10.0,157.0,8.0,40.0
GALN2,2021-01-11 22:50:00,10.0,49.0,3.84,0.0,299.0,,,48.0,94.0,11.0,150.0,6.0,43.0
GALN2,2021-01-11 23:50:00,10.0,48.0,3.84,0.0,218.0,,,51.0,148.0,8.0,133.0,3.0,36.0
GALN2,2021-01-12 00:50:00,9.0,32.0,3.84,0.0,47.0,,,37.0,214.0,5.0,150.0,3.0,58.0
GALN2,2021-01-12 01:50:00,9.0,26.0,3.84,0.0,1.0,,,31.0,12.0,5.0,196.0,2.0,65.0
GALN2,2021-01-12 02:50:00,10.0,29.0,3.84,0.0,0.0,,,31.0,336.0,9.0,10.0,4.0,59.0
GALN2,2021-01-12 03:50:00,10.0,28.0,3.84,0.0,0.0,,,32.0,269.0,6.0,317.0,4.0,58.0
GALN2,2021-01-12 04:50:00,11.0,28.0,3.84,0.0,0.0,,,31.0,297.0,5.0,267.0,4.0,61.0
GALN2,2021-01-12 05:50:00,11.0,28.0,3.84,0.0,0.0,,,33.0,252.0,6.0,240.0,3.0,58.0
GALN2,2021-01-12 06:50:00,11.0,30.0,3.84,0.0,0.0,,,35.0,241.0,7.0,235.0,4.0,55.0
GALN2,2021-01-12 07:50:00,12.0,31.0,3.84,0.0,0.0,,,34.0,326.0,6.0,133.0,2.0,57.0
GALN2,2021-01-12 08:50:00,12.0,35.0,3.84,0.0,0.0,,,38.0,244.0,8.0,350.0,2.0,48.0
GALN2,2021-01-12 09:50:00,12.0,37.0,3.84,0.0,0.0,,,39.0,13.0,9.0,344.0,6.0,43.0
GALN2,2021-01-12 10:50:00,11.0,39.0,3.84,0.0,0.0,,,42.0,359.0,12.0,318.0,6.0,33.0
GALN2,2021-01-12 11:50:00,11.0,39.0,3.84,0.0,0.0,,,42.0,346.0,13.0,70.0,4.0,31.0
GALN2,2021-01-12 12:00:00,,,,,,24.0,51.0,,,,,,
GALN2,2021-01-12 12:50:00,11.0,40.0,3.84,0.0,0.0,,,44.0,287.0,10.0,36.0,3.0,26.0
GALN2,2021-01-12 13:50:00,10.0,40.0,3.84,0.0,0.0,,,43.0,42.0,14.0,38.0,3.0,28.0
GALN2,2021-01-12 14:50:00,10.0,38.0,3.84,0.0,0.0,,,40.0,338.0,9.0,10.0,5.0,33.0
GALN2,2021-01-12 15:50:00,10.0,41.0,3.84,0.0,4.0,,,44.0,32.0,12.0,337.0,3.0,25.0
GALN2,2021-01-12 16:50:00,10.0,41.0,3.84,0.0,18.0,,,43.0,350.0,11.0,346.0,5.0,28.0
GALN2,2021-01-12 17:50:00,9.0,42.0,3.84,0.0,33.0,,,45.0,8.0,8.0,1.0,3.0,27.0
GALN2,2021-01-12 18:50:00,9.0,46.0,3.84,0.0,135.0,,,47.0,69.0,11.0,76.0,7.0,26.0
GALN2,2021-01-12 19:50:00,9.0,48.0,3.84,0.0,191.0,,,49.0,101.0,12.0,111.0,6.0,23.0
GALN2,2021-01-12 20:50:00,9.0,50.0,3.84,0.0,178.0,,,51.0,143.0,13.0,131.0,4.0,24.0
GALN2,2021-01-12 21:50:00,9.0,51.0,3.84,0.0,161.0,,,52.0,205.0,19.0,166.0,8.0,29.0
GALN2,2021-01-12 22:50:00,9.0,56.0,3.84,0.0,187.0,,,59.0,219.0,11.0,348.0,2.0,27.0
GALN2,2021-01-12 23:50:00,8.0,53.0,3.84,0.0,187.0,,,54.0,267.0,10.0,291.0,5.0,32.0
GALN2,2021-01-13 00:50:00,8.0,45.0,3.84,0.0,50.0,,,48.0,163.0,12.0,283.0,2.0,33.0
GALN2,2021-01-13 01:50:00,8.0,40.0,3.84,0.0,1.0,,,44.0,58.0,15.0,160.0,1.0,39.0
GALN2,2021-01-13 02:50:00,8.0,41.0,3.84,0.0,0.0,,,44.0,232.0,13.0,150.0,4.0,40.0
GALN2,2021-01-13 03:50:00,8.0,38.0,3.84,0.0,0.0,,,43.0,209.0,8.0,245.0,2.0,42.0
GALN2,2021-01-13 04:50:00,8.0,41.0,3.84,0.0,0.0,,,44.0,164.0,11.0,142.0,6.0,50.0
GALN2,2021-01-13 05:50:00,9.0,42.0,3.84,0.0,0.0,,,44.0,17.0,11.0,132.0,5.0,56.0
GALN2,2021-01-13 06:50:00,9.0,40.0,3.84,0.0,0.0,,,43.0,227.0,10.0,58.0,3.0,64.0
GALN2,2021-01-13 07:50:00,9.0,40.0,3.84,0.0,0.0,,,43.0,5.0,7.0,286.0,2.0,70.0
GALN2,2021-01-13 08:50:00,10.0,43.0,3.84,0.0,0.0,,,45.0,176.0,12.0,41.0,5.0,69.0
GALN2,2021-01-13 09:50:00,10.0,43.0,3.84,0.0,0.0,,,46.0,191.0,15.0,175.0,5.0,73.0
GALN2,2021-01-13 10:50:00,11.0,43.0,3.84,0.0,0.0,,,45.0,146.0,11.0,148.0,5.0,76.0
GALN2,2021-01-13 11:50:00,11.0,43.0,3.84,0.0,0.0,,,46.0,209.0,18.0,167.0,6.0,74.0
GALN2,2021-01-13 12:00:00,,,,,,40.0,59.0,,,,,,
GALN2,2021-01-13 12:50:00,12.0,41.0,3.84,0.0,0.0,,,45.0,214.0,13.0,190.0,3.0,75.0
GALN2,2021-01-13 13:50:00,12.0,40.0,3.84,0.0,0.0,,,45.0,232.0,11.0,175.0,2.0,72.0
GALN2,2021-01-13 14:50:00,14.0,40.0,3.84,0.0,0.0,,,44.0,234.0,9.0,313.0,4.0,73.0
GALN2,2021-01-13 15:50:00,15.0,42.0,3.84,0.0,4.0,,,46.0,149.0,10.0,149.0,5.0,72.0
GALN2,2021-01-13 16:50:00,15.0,46.0,3.84,0.0,38.0,,,48.0,200.0,15.0,194.0,5.0,69.0
GALN2,2021-01-13 17:50:00,14.0,48.0,3.84,0.0,101.0,,,49.0,189.0,13.0,145.0,6.0,68.0
GALN2,2021-01-13 18:50:00,15.0,52.0,3.84,0.0,161.0,,,50.0,166.0,14.0,166.0,8.0,67.0
GALN2,2021-01-13 19:50:00,13.0,56.0,3.84,0.0,247.0,,,54.0,132.0,13.0,145.0,5.0,61.0
GALN2,2021-01-13 20:50:00,12.0,56.0,3.84,0.0,238.0,,,55.0,125.0,8.0,147.0,3.0,58.0
GALN2,2021-01-13 21:50:00,11.0,57.0,3.84,0.0,215.0,,,57.0,153.0,8.0,192.0,4.0,55.0
GALN2,2021-01-13 22:50:00,11.0,60.0,3.84,0.0,300.0,,,63.0,164.0,8.0,164.0,5.0,45.0
GALN2,2021-01-13 23:50:00,10.0,58.0,3.84,0.0,206.0,,,60.0,159.0,10.0,125.0,4.0,46.0
GALN2,2021-01-14 00:50:00,10.0,41.0,3.84,0.0,40.0,,,45.0,324.0,10.0,151.0,2.0,70.0
GALN2,2021-01-14 01:50:00,11.0,39.0,3.84,0.0,2.0,,,43.0,300.0,8.0,308.0,5.0,69.0
GALN2,2021-01-14 02:50:00,11.0,35.0,3.84,0.0,0.0,,,39.0,255.0,9.0,334.0,3.0,76.0
GALN2,2021-01-14 03:50:00,13.0,35.0,3.84,0.0,0.0,,,40.0,289.0,8.0,285.0,3.0,76.0
GALN2,2021-01-14 04:50:00,13.0,37.0,3.84,0.0,0.0,,,41.0,328.0,12.0,292.0,5.0,59.0
GALN2,2021-01-14 05:50:00,13.0,28.0,3.84,0.0,0.0,,,34.0,274.0,7.0,294.0,2.0,66.0
GALN2,2021-01-14 06:50:00,14.0,28.0,3.84,0.0,0.0,,,32.0,292.0,7.0,285.0,3.0,65.0
GALN2,2021-01-14 07:50:00,14.0,28.0,3.84,0.0,0.0,,,32.0,286.0,7.0,286.0,3.0,67.0
GALN2,2021-01-14 08:50:00,15.0,28.0,3.84,0.0,0.0,,,32.0,276.0,7.0,282.0,3.0,66.0
GALN2,2021-01-14 09:50:00,15.0,29.0,3.84,0.0,0.0,,,32.0,294.0,7.0,258.0,3.0,68.0
GALN2,2021-01-14 10:50:00,15.0,27.0,3.84,0.0,0.0,,,32.0,280.0,7.0,266.0,3.0,58.0
GALN2,2021-01-14 11:50:00,15.0,26.0,3.84,0.0,0.0,,,29.0,247.0,4.0,324.0,1.0,74.0
GALN2,2021-01-14 12:00:00,,,,,,29.0,63.0,,,,,,
GALN2,2021-01-14 12:50:00,16.0,26.0,3.84,0.0,0.0,,,28.0,314.0,4.0,322.0,2.0,74.0
GALN2,2021-01-14 13:50:00,16.0,25.0,3.84,0.0,0.0,,,27.0,317.0,4.0,262.0,1.0,71.0
GALN2,2021-01-14 14:50:00,16.0,25.0,3.84,0.0,0.0,,,28.0,297.0,4.0,353.0,1.0,71.0
GALN2,2021-01-14 15:50:00,17.0,25.0,3.84,0.0,16.0,,,33.0,196.0,5.0,194.0,4.0,56.0
GALN2,2021-01-14 16:50:00,18.0,39.0,3.84,0.0,161.0,,,39.0,156.0,5.0,7.0,1.0,64.0
GALN2,2021-01-14 17:50:00,15.0,50.0,3.84,0.0,314.0,,,43.0,85.0,6.0,100.0,4.0,62.0
GALN2,2021-01-14 18:50:00,13.0,56.0,3.84,0.0,436.0,,,45.0,87.0,6.0,95.0,2.0,57.0
GALN2,2021-01-14 19:50:00,11.0,60.0,3.84,0.0,499.0,,,50.0,88.0,7.0,83.0,3.0,47.0
GALN2,2021-01-14 20:50:00,10.0,64.0,3.84,0.0,525.0,,,58.0,140.0,8.0,109.0,5.0,39.0
GALN2,2021-01-14 21:50:00,10.0,61.0,3.84,0.0,457.0,,,54.0,158.0,8.0,124.0,3.0,44.0
GALN2,2021-01-14 22:50:00,10.0,60.0,3.84,0.0,363.0,,,62.0,154.0,9.0,168.0,5.0,36.0
GALN2,2021-01-14 23:50:00,9.0,55.0,3.84,0.0,230.0,,,59.0,153.0,7.0,169.0,4.0,40.0
GALN2,2021-01-15 00:50:00,9.0,38.0,3.84,0.0,48.0,,,41.0,163.0,6.0,125.0,1.0,62.0
GALN2,2021-01-15 01:50:00,9.0,34.0,3.84,0.0,2.0,,,43.0,211.0,7.0,245.0,3.0,45.0
GALN2,2021-01-15 02:50:00,9.0,32.0,3.84,0.0,0.0,,,36.0,327.0,4.0,342.0,1.0,56.0
GALN2,2021-01-15 03:50:00,10.0,31.0,3.84,0.0,0.0,,,34.0,339.0,7.0,335.0,6.0,62.0
GALN2,2021-01-15 04:50:00,10.0,30.0,3.84,0.0,0.0,,,33.0,263.0,8.0,340.0,4.0,68.0
GALN2,2021-01-15 05:50:00,10.0,29.0,3.84,0.0,0.0,,,33.0,325.0,6.0,275.0,0.0,66.0
GALN2,2021-01-15 06:50:00,10.0,29.0,3.84,0.0,0.0,,,32.0,340.0,5.0,335.0,1.0,68.0
GALN2,2021-01-15 07:50:00,11.0,30.0,3.84,0.0,0.0,,,38.0,186.0,7.0,199.0,4.0,61.0
GALN2,2021-01-15 08:50:00,11.0,29.0,3.84,0.0,0.0,,,36.0,193.0,10.0,160.0,2.0,68.0
GALN2,2021-01-15 09:50:00,12.0,30.0,3.84,0.0,0.0,,,34.0,350.0,9.0,24.0,4.0,67.0
GALN2,2021-01-15 10:50:00,12.0,27.0,3.84,0.0,0.0,,,30.0,310.0,8.0,2.0,2.0,69.0
GALN2,2021-01-15 11:50:00,12.0,26.0,3.84,0.0,0.0,,,31.0,291.0,7.0,339.0,1.0,67.0
GALN2,2021-01-15 12:00:00,,,,,,27.0,62.0,,,,,,
GALN2,2021-01-15 12:50:00,12.0,28.0,3.84,0.0,0.0,,,35.0,226.0,6.0,337.0,3.0,56.0
GALN2,2021-01-15 13:50:00,13.0,26.0,3.84,0.0,0.0,,,33.0,330.0,5.0,227.0,0.0,62.0
GALN2,2021-01-15 14:50:00,13.0,26.0,3.84,0.0,0.0,,,34.0,207.0,5.0,208.0,4.0,56.0
GALN2,2021-01-15 15:50:00,14.0,29.0,3.84,0.0,13.0,,,34.0,207.0,6.0,165.0,2.0,68.0
GALN2,2021-01-15 16:50:00,15.0,37.0,3.84,0.0,83.0,,,39.0,177.0,7.0,200.0,5.0,62.0
GALN2,2021-01-15 17:50:00,14.0,41.0,3.84,0.0,165.0,,,43.0,216.0,9.0,131.0,2.0,49.0
GALN2,2021-01-15 18:50:00,13.0,59.0,3.84,0.0,250.0,,,53.0,197.0,8.0,265.0,3.0,32.0
GALN2,2021-01-15 19:50:00,11.0,63.0,3.84,0.0,487.0,,,60.0,180.0,10.0,62.0,5.0,25.0
GALN2,2021-01-15 20:50:00,11.0,60.0,3.84,0.0,380.0,,,58.0,25.0,11.0,23.0,6.0,27.0
GALN2,2021-01-15 21:50:00,10.0,63.0,3.84,0.0,462.0,,,59.0,71.0,12.0,32.0,5.0,29.0
GALN2,2021-01-15 22:50:00,9.0,63.0,3.84,0.0,298.0,,,63.0,55.0,10.0,86.0,5.0,20.0
GALN2,2021-01-15 23:50:00,9.0,57.0,3.84,0.0,156.0,,,59.0,11.0,10.0,35.0,6.0,26.0
GALN2,2021-01-16 00:50:00,8.0,43.0,3.84,0.0,60.0,,,48.0,281.0,10.0,37.0,3.0,41.0
GALN2,2021-01-16 01:50:00,8.0,44.0,3.84,0.0,2.0,,,47.0,351.0,10.0,354.0,6.0,38.0
GALN2,2021-01-16 02:50:00,8.0,42.0,3.84,0.0,0.0,,,46.0,253.0,11.0,350.0,2.0,38.0
GALN2,2021-01-16 03:50:00,9.0,46.0,3.84,0.0,0.0,,,48.0,352.0,10.0,359.0,7.0,41.0
GALN2,2021-01-16 04:50:00,8.0,41.0,3.84,0.0,0.0,,,45.0,324.0,8.0,0.0,4.0,46.0
GALN2,2021-01-16 05:50:00,9.0,41.0,3.84,0.0,0.0,,,45.0,337.0,10.0,340.0,6.0,44.0
GALN2,2021-01-16 06:50:00,9.0,36.0,3.84,0.0,0.0,,,39.0,311.0,7.0,312.0,5.0,56.0
GALN2,2021-01-16 07:50:00,9.0,36.0,3.84,0.0,0.0,,,41.0,309.0,7.0,303.0,5.0,53.0
GALN2,2021-01-16 08:50:00,9.0,36.0,3.84,0.0,0.0,,,40.0,306.0,8.0,321.0,5.0,55.0
GALN2,2021-01-16 09:50:00,9.0,30.0,3.84,0.0,0.0,,,35.0,316.0,5.0,313.0,1.0,67.0
GALN2,2021-01-16 10:50:00,10.0,31.0,3.84,0.0,0.0,,,34.0,331.0,6.0,330.0,5.0,73.0
GALN2,2021-01-16 11:50:00,10.0,31.0,3.84,0.0,0.0,,,33.0,328.0,6.0,330.0,5.0,74.0
GALN2,2021-01-16 12:00:00,,,,,,33.0,63.0,,,,,,
GALN2,2021-01-16 12:50:00,10.0,30.0,3.84,0.0,0.0,,,35.0,287.0,6.0,285.0,3.0,67.0
GALN2,2021-01-16 13:50:00,11.0,27.0,3.84,0.0,0.0,,,34.0,249.0,5.0,244.0,3.0,70.0
GALN2,2021-01-16 14:50:00,11.0,28.0,3.84,0.0,0.0,,,32.0,330.0,6.0,323.0,2.0,76.0
GALN2,2021-01-16 15:50:00,12.0,31.0,3.84,0.0,18.0,,,35.0,16.0,5.0,310.0,1.0,73.0
GALN2,2021-01-16 16:50:00,13.0,42.0,3.84,0.0,151.0,,,43.0,85.0,5.0,107.0,3.0,54.0
GALN2,2021-01-16 17:50:00,12.0,54.0,3.84,0.0,315.0,,,47.0,166.0,6.0,171.0,3.0,48.0
GALN2,2021-01-16 18:50:00,11.0,59.0,3.84,0.0,434.0,,,50.0,151.0,10.0,181.0,6.0,45.0
GALN2,2021-01-16 19:50:00,10.0,62.0,3.84,0.0,505.0,,,53.0,125.0,11.0,151.0,6.0,41.0
GALN2,2021-01-16 20:50:00,10.0,63.0,3.84,0.0,519.0,,,57.0,144.0,11.0,129.0,7.0,34.0
GALN2,2021-01-16 21:50:00,10.0,61.0,3.84,0.0,473.0,,,54.0,152.0,12.0,125.0,6.0,37.0
GALN2,2021-01-16 22:50:00,9.0,62.0,3.84,0.0,373.0,,,61.0,124.0,9.0,177.0,5.0,31.0
GALN2,2021-01-16 23:50:00,8.0,57.0,3.84,0.0,240.0,,,58.0,42.0,8.0,129.0,3.0,34.0
GALN2,2021-01-17 00:50:00,8.0,44.0,3.84,0.0,75.0,,,47.0,338.0,7.0,10.0,4.0,50.0
GALN2,2021-01-17 01:50:00,8.0,37.0,3.84,0.0,3.0,,,39.0,320.0,6.0,329.0,5.0,64.0
GALN2,2021-01-17 02:50:00,8.0,36.0,3.84,0.0,0.0,,,39.0,294.0,7.0,299.0,5.0,67.0
GALN2,2021-01-17 03:50:00,9.0,32.0,3.84,0.0,0.0,,,39.0,258.0,7.0,282.0,4.0,65.0
GALN2,2021-01-17 04:50:00,9.0,31.0,3.84,0.0,0.0,,,34.0,288.0,6.0,252.0,2.0,74.0
GALN2,2021-01-17 05:50:00,10.0,29.0,3.84,0.0,0.0,,,33.0,243.0,4.0,287.0,0.0,77.0
GALN2,2021-01-17 06:50:00,10.0,30.0,3.84,0.0,0.0,,,32.0,3.0,5.0,256.0,2.0,77.0
GALN2,2021-01-17 07:50:00,11.0,29.0,3.84,0.0,0.0,,,32.0,322.0,4.0,38.0,3.0,80.0
GALN2,2021-01-17 08:50:00,11.0,26.0,3.84,0.0,0.0,,,32.0,245.0,5.0,242.0,3.0,83.0
GALN2,2021-01-17 09:50:00,12.0,27.0,3.84,0.0,0.0,,,30.0,271.0,5.0,258.0,2.0,77.0
GALN2,2021-01-17 10:50:00,12.0,27.0,3.84,0.0,0.0,,,30.0,348.0,5.0,322.0,3.0,80.0
GALN2,2021-01-17 11:50:00,13.0,29.0,3.84,0.0,0.0,,,34.0,163.0,7.0,170.0,5.0,75.0
GALN2,2021-01-17 12:00:00,,,,,,30.0,61.0,,,,,,
GALN2,2021-01-17 12:50:00,14.0,30.0,3.84,0.0,0.0,,,33.0,4.0,14.0,8.0,7.0,79.0
GALN2,2021-01-17 13:50:00,14.0,28.0,3.84,0.0,0.0,,,31.0,346.0,9.0,2.0,5.0,77.0
GALN2,2021-01-17 14:50:00,15.0,24.0,3.84,0.0,0.0,,,29.0,235.0,6.0,346.0,1.0,75.0
GALN2,2021-01-17 15:50:00,16.0,27.0,3.84,0.0,17.0,,,32.0,236.0,6.0,334.0,3.0,67.0
GALN2,2021-01-17 16:50:00,17.0,41.0,3.84,0.0,167.0,,,41.0,202.0,6.0,210.0,3.0,59.0
GALN2,2021-01-17 17:50:00,14.0,52.0,3.84,0.0,323.0,,,44.0,99.0,7.0,83.0,5.0,57.0
GALN2,2021-01-17 18:50:00,13.0,57.0,3.84,0.0,441.0,,,47.0,159.0,7.0,173.0,4.0,56.0
GALN2,2021-01-17 19:50:00,11.0,61.0,3.84,0.0,518.0,,,50.0,103.0,7.0,130.0,3.0,49.0
GALN2,2021-01-17 20:50:00,10.0,64.0,3.84,0.0,533.0,,,58.0,191.0,7.0,182.0,4.0,33.0
GALN2,2021-01-17 21:50:00,10.0,63.0,3.84,0.0,487.0,,,54.0,99.0,7.0,152.0,4.0,41.0
GALN2,2021-01-17 22:50:00,9.0,64.0,3.84,0.0,386.0,,,64.0,52.0,8.0,150.0,2.0,24.0
GALN2,2021-01-17 23:50:00,9.0,58.0,3.84,0.0,243.0,,,58.0,85.0,6.0,65.0,2.0,37.0
GALN2,2021-01-18 00:50:00,8.0,40.0,3.84,0.0,49.0,,,43.0,344.0,5.0,332.0,3.0,54.0
GALN2,2021-01-18 01:50:00,8.0,35.0,3.84,0.0,2.0,,,38.0,332.0,7.0,343.0,2.0,65.0
GALN2,2021-01-18 02:50:00,9.0,35.0,3.84,0.0,0.0,,,38.0,331.0,11.0,345.0,6.0,58.0
GALN2,2021-01-18 03:50:00,9.0,37.0,3.84,0.0,0.0,,,40.0,317.0,11.0,347.0,6.0,52.0
GALN2,2021-01-18 04:50:00,9.0,33.0,3.84,0.0,0.0,,,36.0,317.0,11.0,11.0,5.0,61.0
GALN2,2021-01-18 05:50:00,10.0,37.0,3.84,0.0,0.0,,,40.0,356.0,12.0,9.0,7.0,56.0
GALN2,2021-01-18 06:50:00,10.0,40.0,3.84,0.0,0.0,,,41.0,344.0,14.0,354.0,5.0,58.0
GALN2,2021-01-18 07:50:00,10.0,39.0,3.84,0.0,0.0,,,40.0,5.0,8.0,8.0,5.0,64.0
GALN2,2021-01-18 08:50:00,10.0,34.0,3.84,0.0,0.0,,,36.0,318.0,9.0,359.0,4.0,68.0
GALN2,2021-01-18 09:50:00,11.0,34.0,3.84,0.0,0.0,,,37.0,343.0,8.0,331.0,4.0,66.0
GALN2,2021-01-18 10:50:00,11.0,33.0,3.84,0.0,0.0,,,35.0,338.0,6.0,318.0,4.0,72.0
GALN2,2021-01-18 11:50:00,11.0,31.0,3.84,0.0,0.0,,,33.0,323.0,6.0,319.0,3.0,74.0
GALN2,2021-01-18 12:00:00,,,,,,29.0,64.0,,,,,,
GALN2,2021-01-18 12:50:00,12.0,34.0,3.84,0.0,0.0,,,36.0,331.0,11.0,359.0,6.0,66.0
GALN2,2021-01-18 13:50:00,11.0,32.0,3.84,0.0,0.0,,,35.0,324.0,15.0,329.0,3.0,62.0
